Source Crosswalk (Grades 4–6),,,,,,
Many-to-many audit trail. Each row records one relationship between a Forge competency and an external standard.,,,,,,
,,,,,,
Forge Standard ID,Subject,Framework,External Standard Code,Alignment Strength,Alignment Rationale,Source / Locator
FF.G6.MATH.19,Mathematics,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.19,Mathematics,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.19,Mathematics,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.19,Mathematics,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.20,Mathematics,Tennessee Academic Standards,6.EE.C.9,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.68
FF.G6.MATH.20,Mathematics,Common Core State Standards,CCSS.MATH.CONTENT.6.EE.C.9,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.68
FF.G6.MATH.20,Mathematics,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.20,Mathematics,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.20,Mathematics,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.20,Mathematics,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.20,Mathematics,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.20,Mathematics,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.21,Mathematics,Tennessee Academic Standards,6.G.A.1,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.68
FF.G6.MATH.21,Mathematics,Common Core State Standards,CCSS.MATH.CONTENT.6.G.A.1,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.68
FF.G6.MATH.21,Mathematics,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.21,Mathematics,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.21,Mathematics,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.21,Mathematics,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.21,Mathematics,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.21,Mathematics,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.22,Mathematics,Tennessee Academic Standards,6.G.A.2,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.68
FF.G6.MATH.22,Mathematics,Common Core State Standards,CCSS.MATH.CONTENT.6.G.A.2,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.68
FF.G6.MATH.22,Mathematics,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.22,Mathematics,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.22,Mathematics,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.22,Mathematics,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.22,Mathematics,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.22,Mathematics,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.23,Mathematics,Tennessee Academic Standards,6.G.A.3,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.69
FF.G6.MATH.23,Mathematics,Common Core State Standards,CCSS.MATH.CONTENT.6.G.A.3,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.69
FF.G6.MATH.23,Mathematics,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.23,Mathematics,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.23,Mathematics,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.23,Mathematics,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.23,Mathematics,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.23,Mathematics,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.24,Mathematics,Tennessee Academic Standards,6.G.A.4,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.69
FF.G6.MATH.24,Mathematics,Common Core State Standards,CCSS.MATH.CONTENT.6.G.A.4,Direct,The Tennessee and Common Core Grade 6 standards share the same domain and a substantially aligned performance expectation.,TN Math 2021 PDF p.69
FF.G6.MATH.24,Mathematics,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.24,Mathematics,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.24,Mathematics,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G6.MATH.24,Mathematics,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
